P_CODE,AREA,PERIMETER,DIST_ID,SURVEY_NAM,VDC_ID,DISTRICT,VDC_NAME,VDC_CODE,ZONE_NAME,REGION,HHs2011,POP_2011,Male2011,Female2011,POPDEN_2011
M-BHE-57-003,14485473.16,21537.00213,57,BANAKATTI,3,Banke,Banakatti,570003,Bheri,Mid-Western,977,6202,3187,3015,428.16
M-BHE-57-004,8783232.634,18284.67004,57,BASUDEVPUR,4,Banke,Basudevapur,570004,Bheri,Mid-Western,1349,6830,3359,3471,777.63
M-BHE-57-005,118335085.8,55522.91504,57,BAIJAPUR,5,Banke,Bejapur,570005,Bheri,Mid-Western,1906,12230,5753,6477,103.35
M-BHE-57-006,6582612.171,18722.27267,57,BELAHARI,6,Banke,Belahari,570006,Bheri,Mid-Western,909,5289,2712,2577,803.49
M-BHE-57-007,9828422.651,21393.78227,57,BELBHAR,7,Banke,Belbhar,570007,Bheri,Mid-Western,944,5318,2736,2582,541.08
M-BHE-57-008,20287780.95,23155.51363,57,BETAHANI,8,Banke,Betahani,570008,Bheri,Mid-Western,1456,8141,4310,3831,401.27
M-BHE-57-009,6364797.117,12882.09664,57,BHAWANIYAPUR,9,Banke,Bhawaniyapur,570009,Bheri,Mid-Western,738,4326,2277,2049,679.67
M-BHE-57-010,46597744.86,37997.37534,57,BINAUNA,10,Banke,Binauna,570010,Bheri,Mid-Western,1204,7332,3514,3818,157.35
M-BHE-57-011,38688271.82,38893.61644,57,CHISAPANI,11,Banke,Chisapani,570011,Bheri,Mid-Western,1324,6789,3168,3621,175.48
M-BHE-57-012,10409954.82,17449.13683,57,GANAPUR,12,Banke,Ganapur,570012,Bheri,Mid-Western,1030,5805,2999,2806,557.64
M-BHE-57-013,21048903.32,30262.23375,57,GANGAPUR,13,Banke,Gangapur,570013,Bheri,Mid-Western,1175,6170,3130,3040,293.13
M-BHE-57-014,14460206.71,18765.62631,57,HIRMINIYA,14,Banke,Hirminiya,570014,Bheri,Mid-Western,1442,8463,4413,4050,585.26
M-BHE-57-015,19016414.52,23905.28395,57,HOLIYA,15,Banke,Holiya,570015,Bheri,Mid-Western,1115,6290,3315,2975,330.76
M-BHE-57-016,12668043.15,21308.30348,57,INDRAPUR,16,Banke,Indrapur,570016,Bheri,Mid-Western,1677,8962,4651,4311,707.46
M-BHE-57-017,3612238.48,9618.941349,57,JAISPUR,17,Banke,Jaispur,570017,Bheri,Mid-Western,964,6567,3359,3208,1818.06
M-BHE-57-018,18904887.05,28325.95353,57,KALAPHANTA,18,Banke,Kalaphanta,570018,Bheri,Mid-Western,709,4689,2410,2279,248.03
M-BHE-57-019,26761016.08,31506.13017,57,KAMDI,19,Banke,Kamdi,570019,Bheri,Mid-Western,1841,9853,4788,5065,368.18
M-BHE-57-020,282224199.1,83978.57724,57,KACHANAPUR,20,Banke,Kanchanapur,570020,Bheri,Mid-Western,1703,8858,4240,4618,31.39
M-BHE-57-021,27098584.67,29848.31849,57,KATKUIYA,21,Banke,Kathkuiya,570021,Bheri,Mid-Western,934,5628,2832,2796,207.68
M-BHE-57-022,11322550.76,19722.1784,57,KHAJURA KHURDA,22,Banke,KhajuraKhurda,570022,Bheri,Mid-Western,1145,6034,3007,3027,405.64
M-BHE-57-023,5479508.584,9296.998309,57,KASKARKANDO,23,Banke,Khaskarkado,570023,Bheri,Mid-Western,1956,8910,4540,4370,1626.03
M-BHE-57-024,300636273.9,88910.11234,57,KHASKUSHMA,24,Banke,Khaskusma,570024,Bheri,Mid-Western,1187,5313,2531,2782,17.67
M-BHE-57-025,136029401.3,72506.79622,57,KOHALPUR,25,Banke,Kohalpur,570025,Bheri,Mid-Western,8173,36019,17449,18570,264.79
M-BHE-57-026,27342112.99,30454.35317,57,LAKSMANPUR,26,Banke,Laxmanpur,570026,Bheri,Mid-Western,831,5609,2859,2750,205.14
M-BHE-57-027,207455916.6,80258.24145,57,MAHADEVPURI,27,Banke,Mahadevpuri,570027,Bheri,Mid-Western,1903,9246,4291,4955,44.57
M-BHE-57-028,16353171.68,26263.2894,57,MANIKAPUR,28,Banke,Manikapur,570028,Bheri,Mid-Western,2597,12233,6036,6197,748.06
M-BHE-57-029,39547329.45,34770.03256,57,MATEHIYA,29,Banke,Matahiya,570029,Bheri,Mid-Western,1400,7740,4073,3667,195.72
M-BHE-57-030,38395786.08,34977.04863,57,NARENAPUR,30,Banke,Narainapur,570030,Bheri,Mid-Western,859,5106,2674,2432,132.98
M-BHE-57-031,48161287.87,48039.85001,57,NAUBASTA,31,Banke,Naubasta,570031,Bheri,Mid-Western,4033,19602,9131,10471,407.01
M-BHE-57-032,12527386.54,19359.8153,57,NEPALGANJ MUNICIPALITY,32,Banke,NepalgunjN.P.,570032,Bheri,Mid-Western,15180,72503,37197,35306,5787.65
M-BHE-57-033,5739618.027,12643.68459,57,PARASPUR,33,Banke,Paraspur,570033,Bheri,Mid-Western,1162,5983,3068,2915,1042.43
M-BHE-57-034,86472956.36,50626.9486,57,PHATTEPUR,34,Banke,Phatepur,570034,Bheri,Mid-Western,2839,16967,8288,8679,196.21
M-BHE-57-035,3923048.185,10002.28255,57,PIPRAHAWA,35,Banke,Piparhawa,570035,Bheri,Mid-Western,1015,5455,2802,2653,1390.47
M-BHE-57-036,7458098.846,14166.46675,57,PURAINA,36,Banke,Puraina,570036,Bheri,Mid-Western,1122,6264,3174,3090,839.9
M-BHE-57-037,5608434.469,12673.30116,57,PURAINI,37,Banke,Puraini,570037,Bheri,Mid-Western,889,4724,2416,2308,842.35
M-BHE-57-038,8369516.876,17190.53624,57,RADHAPUR,38,Banke,Radhapur,570038,Bheri,Mid-Western,756,3555,1535,2020,424.77
M-BHE-57-039,33322660.61,45540.54871,57,RAJHENA,39,Banke,Rajhena,570039,Bheri,Mid-Western,5662,26158,12474,13684,784.99
M-BHE-57-040,16325767.9,21875.84459,57,RANIYAPUR,40,Banke,Raniyapur,570040,Bheri,Mid-Western,1128,6442,3053,3389,394.59
M-BHE-57-041,8960475.303,18514.09086,57,SAIGAUN,41,Banke,Saigaun,570041,Bheri,Mid-Western,1019,6431,3328,3103,717.71
M-BHE-57-042,14902998.97,28938.81247,57,SAMSERGANJ,42,Banke,Samserganj,570042,Bheri,Mid-Western,1648,8470,4189,4281,568.35
M-BHE-57-043,18374623.09,31098.1114,57,SITAPUR,43,Banke,Sitapur,570043,Bheri,Mid-Western,2003,8626,3700,4926,469.45
M-BHE-57-044,14204528.53,24808.0755,57,SONAPUR,44,Banke,Sonapur,570044,Bheri,Mid-Western,1412,8156,4004,4152,574.19
M-BHE-57-045,23570720.96,28562.24328,57,TITIHIRIYA,45,Banke,Titihiriya,570045,Bheri,Mid-Western,1826,9235,4301,4934,391.8
M-BHE-57-046,19250182.91,28282.17035,57,UDARAPUR,46,Banke,Udarapur,570046,Bheri,Mid-Western,2149,11511,5571,5940,597.97
M-BHE-57-047,6168286.754,15557.77956,57,UDAYAPUR,47,Banke,Udayapur,570047,Bheri,Mid-Western,679,3667,1913,1754,594.47
M-BHE-58-001,15072663.42,24892.42591,58,BADALPUR,1,Bardiya,Badalpur,580001,Bheri,Mid-Western,1217,6881,3415,3466,456.52
M-BHE-58-002,44807989.41,33979.4077,58,BAGANAHA,2,Bardiya,Baganaha,580002,Bheri,Mid-Western,2482,13048,6188,6860,291.2
M-BHE-58-003,73539739.38,41123.84424,58,BANIYABHAR,3,Bardiya,Baniyabhar,580003,Bheri,Mid-Western,3561,17682,8571,9111,239.92
M-BHE-58-004,38748473.37,45638.55694,58,BELAWA,4,Bardiya,Belawa,580004,Bheri,Mid-Western,3235,15568,7447,8121,154.79
M-BHE-58-005,20482524.53,25204.46129,58,BHIMAPUR,5,Bardiya,Bhimapur,580005,Bheri,Mid-Western,1737,10053,4857,5196,490.8
M-BHE-58-006,16969997.87,21352.92897,58,DAULATPUR,6,Bardiya,Daulatpur,580006,Bheri,Mid-Western,1416,7524,3575,3949,443.38
M-BHE-58-007,65088014.59,49545.53193,58,DEUDAKALA,7,Bardiya,Deudakala,580007,Bheri,Mid-Western,3797,19221,8952,10269,295.31
M-BHE-58-008,89231620.2,55838.00474,58,DHADHAWAR,8,Bardiya,Dhadhawar,580008,Bheri,Mid-Western,4369,22882,11195,11687,256.43
M-BHE-58-009,53049876.15,37010.95542,58,DHODARI,9,Bardiya,Dhodhari,580009,Bheri,Mid-Western,1898,10059,4827,5232,189.61
M-BHE-58-010,14065354.24,31991.91763,58,GOLA,10,Bardiya,Gola,580010,Bheri,Mid-Western,1166,6814,3234,3580,484.43
M-BHE-58-011,95300766.71,59836.681,58,GULARIYA MUNICIPALITY,11,Bardiya,GulariyaN.P.,580011,Bheri,Mid-Western,11220,55747,27972,27775,584.96
M-BHE-58-012,22806216.52,35921.10371,58,JAMUNI,12,Bardiya,Jamuni,580012,Bheri,Mid-Western,2601,11539,5073,6466,505.95
M-BHE-58-013,28337920.55,32224.86999,58,KALIKA,13,Bardiya,Kalika,580013,Bheri,Mid-Western,3131,13553,6416,7137,478.27
M-BHE-58-014,18840648.54,22444.04679,58,KHAIRI CHANDANPUR,14,Bardiya,KhairiChandanpur,580014,Bheri,Mid-Western,1187,7115,3489,3626,377.64
M-BHE-58-015,32521662.7,30475.95605,58,MAGARAGADI,15,Bardiya,Magaragadi,580015,Bheri,Mid-Western,3869,18933,8780,10153,578.9
M-BHE-58-016,22912282.17,24931.86346,58,MAHAMADPUR,16,Bardiya,Mahamadpur,580016,Bheri,Mid-Western,1844,10932,5455,5477,477.11
M-BHE-58-017,16910547.3,25300.14902,58,MANAU,17,Bardiya,Manau,580017,Bheri,Mid-Western,1168,6357,3020,3337,375.91
M-BHE-58-018,26221722.96,34103.2988,58,MAINAPOKHAR,18,Bardiya,ManpurMainapokhar,580018,Bheri,Mid-Western,1767,8734,4110,4624,333.08
M-BHE-58-019,19272823.76,24808.37238,58,MANPURTAPARA,19,Bardiya,Manpurtapara,580019,Bheri,Mid-Western,1670,9395,4538,4857,487.47
M-BHE-58-020,40410031.65,39242.00793,58,MOTIPUR,20,Bardiya,Motipur,580020,Bheri,Mid-Western,4178,21086,9903,11183,521.8
M-BHE-58-021,11952806.11,17833.61568,58,NAYAGAUN,21,Bardiya,Nayagaun,580021,Bheri,Mid-Western,1032,5783,2777,3006,483.81
M-BHE-58-022,26430447.42,37659.81624,58,NEULAPUR,22,Bardiya,Neulapur,580022,Bheri,Mid-Western,2970,14790,7004,7786,559.58
M-BHE-58-023,31181229.11,31906.33459,58,PADANAHA,23,Bardiya,Padanaha,580023,Bheri,Mid-Western,1469,8515,4127,4388,273.08
M-BHE-58-024,11964925.8,18908.40732,58,PASHUPATINAGAR,24,Bardiya,PasupatiNagar,580024,Bheri,Mid-Western,1236,6945,3227,3718,580.46
M-BHE-58-025,35467184.22,35990.64249,58,PATABHAR,25,Bardiya,Patabhar,580025,Bheri,Mid-Western,2565,14755,6953,7802,416.03
M-BHE-58-026,24488084.4,31026.00723,58,RAJAPUR,26,Bardiya,Rajapur,580026,Bheri,Mid-Western,2657,12802,6270,6532,522.8
M-BHE-58-027,28514420.56,29951.38106,58,SANOSHRI,27,Bardiya,Sanashree,580027,Bheri,Mid-Western,4129,18000,8115,9885,631.27
M-BHE-58-028,14430277.82,17752.37581,58,SHIVAPUR,28,Bardiya,Sivapur,580028,Bheri,Mid-Western,1462,7706,3578,4128,534.03
M-BHE-58-029,37822759.86,51420.04223,58,SORHAWA,29,Bardiya,Sorhawa,580029,Bheri,Mid-Western,2834,14042,6697,7345,371.26
M-BHE-58-030,31114217.35,27781.68129,58,SURYAPATUWA,30,Bardiya,Suryapatawa,580030,Bheri,Mid-Western,1761,9947,4753,5194,319.69
M-BHE-58-031,17054935.11,19606.82795,58,TARATAL,31,Bardiya,Taratal,580031,Bheri,Mid-Western,1781,8431,3808,4623,494.34
M-BHE-58-032,18898497.89,30602.90252,58,THAKURDWARA,32,Bardiya,Thakudwara,580032,Bheri,Mid-Western,1738,8772,3994,4778,464.16
M-BHE-58-033,897777190.8,214320.5039,58,ROYAL BARDIYA NATIONAL PARK,33,Bardiya,Royal Bardiya Nation,580033,Bheri,Mid-Western,0,0,0,0,0
M-BHE-59-001,23536400.7,27186.02411,59,AGRIGAUN,1,Surkhet,Agragaun,590001,Bheri,Mid-Western,509,2707,1218,1489,115.01
M-BHE-59-002,14412517.26,18605.95462,59,AWALCHING,2,Surkhet,Awalching,590002,Bheri,Mid-Western,386,2338,1111,1227,162.22
M-BHE-59-003,46921187.3,48195.27709,59,BABIYA CHAUR,3,Surkhet,Babiyachaur,590003,Bheri,Mid-Western,1632,8214,3897,4317,175.06
M-BHE-59-004,28175684.28,25213.40956,59,BAJEDICHAUR,4,Surkhet,Bajedichaur,590004,Bheri,Mid-Western,865,4132,1835,2297,146.65
M-BHE-59-005,72515371.69,49219.43519,59,BETAN,5,Surkhet,Betan,590005,Bheri,Mid-Western,513,3087,1541,1546,42.57
M-BHE-59-006,49599889.04,35958.74811,59,BIDYAPUR,6,Surkhet,Bidyapur,590006,Bheri,Mid-Western,1310,6414,3081,3333,129.31
M-BHE-59-007,74605306.24,46867.64337,59,BIJAURA,7,Surkhet,Bijaura,590007,Bheri,Mid-Western,1036,5438,2644,2794,72.89
M-BHE-59-008,34992450.73,26222.52391,59,BIRENDRANAGAR MUNICIPALITY,8,Surkhet,BirendranagarN.P.,590008,Bheri,Mid-Western,12029,47914,23396,24518,1369.28
M-BHE-59-009,61139890.03,38032.6837,59,CHHAPRE,9,Surkhet,Chapre,590009,Bheri,Mid-Western,617,3506,1747,1759,57.34
M-BHE-59-010,64750085.57,45220.45565,59,CHHINCHU,10,Surkhet,Chhinchu,590010,Bheri,Mid-Western,2956,14036,6609,7427,216.77
M-BHE-59-011,22140301.49,26606.01294,59,DAHACHAUR,11,Surkhet,Dahachaur,590011,Bheri,Mid-Western,682,2976,1327,1649,134.42
M-BHE-59-012,20136257.15,22788.47445,59,DANDAKHALI,12,Surkhet,Dandakhali,590012,Bheri,Mid-Western,541,2493,1104,1389,123.81
M-BHE-59-013,21496949.09,21411.92579,59,DASHARATHPUR,13,Surkhet,Dasarathpur,590013,Bheri,Mid-Western,1221,5347,2422,2925,248.73
M-BHE-59-014,19666565.76,25035.75638,59,DHARAPANI,14,Surkhet,Dharapani,590014,Bheri,Mid-Western,552,3073,1456,1617,156.26
M-BHE-59-015,28960735.24,24724.74371,59,GADHI,15,Surkhet,GadiBayalkada,590015,Bheri,Mid-Western,685,3050,1475,1575,105.31
M-BHE-59-016,22232235.14,24000.58806,59,GARPAN,16,Surkhet,Garpan,590016,Bheri,Mid-Western,415,2011,943,1068,90.46
M-BHE-59-017,53405060.03,38239.89095,59,GHATGAUN,17,Surkhet,GhatGaun,590017,Bheri,Mid-Western,952,5004,2303,2701,93.7
M-BHE-59-018,33047502.03,36465.04529,59,GHORETA,18,Surkhet,Ghoreta,590018,Bheri,Mid-Western,530,3162,1472,1690,95.68
M-BHE-59-019,37414601.57,28800.07349,59,GHUMKHAHARE,19,Surkhet,Ghumkhahare,590019,Bheri,Mid-Western,1010,4513,1970,2543,120.62
M-BHE-59-020,35445298.53,29000.76864,59,GUMI,20,Surkhet,Gumi,590020,Bheri,Mid-Western,1585,7035,3148,3887,198.47
M-BHE-59-021,64970643.78,40780.0414,59,GUTHU,21,Surkhet,Guthu,590021,Bheri,Mid-Western,1422,7640,3692,3948,117.59
M-BHE-59-022,99349577.41,47818.01054,59,HARIHARPUR,22,Surkhet,Hariharpur,590022,Bheri,Mid-Western,954,4581,2181,2400,46.11
M-BHE-59-023,32573662.83,33397.94088,59,JARBUTA,23,Surkhet,Jarbuta,590023,Bheri,Mid-Western,1837,8580,4137,4443,263.4
M-BHE-59-024,37493586.01,28125.30168,59,KALYAN,24,Surkhet,Kalyan,590024,Bheri,Mid-Western,584,3599,1700,1899,95.99
M-BHE-59-025,26743016.52,26152.31568,59,KAPHALKOT,25,Surkhet,Kaphalkot,590025,Bheri,Mid-Western,1271,6307,2892,3415,235.84
M-BHE-59-026,43276672.11,32827.28817,59,KAPRICHAUR,26,Surkhet,Kaprichaur,590026,Bheri,Mid-Western,598,2875,1334,1541,66.43
M-BHE-59-027,39500358.28,29793.096,59,KHANIKHOLA,27,Surkhet,Khanikholla,590027,Bheri,Mid-Western,667,3237,1533,1704,81.95
M-BHE-59-028,91630683.27,59633.47886,59,KUNATHARI,28,Surkhet,Kunathari,590028,Bheri,Mid-Western,1640,7539,3590,3949,82.28
M-BHE-59-029,115530872.6,52455.53804,59,LAGAM,29,Surkhet,Lagaam,590029,Bheri,Mid-Western,685,4071,2034,2037,35.24
M-BHE-59-030,65841450.42,44487.21411,59,LATIKOILI,30,Surkhet,Latikoili,590030,Bheri,Mid-Western,4330,19963,9646,10317,303.2
M-BHE-59-031,57062585.09,45848.1563,59,LEKHFARSA,31,Surkhet,Lekhfarsa,590031,Bheri,Mid-Western,1301,5823,2673,3150,102.05
M-BHE-59-032,106005883.3,58660.61579,59,LEKHGAUN,32,Surkhet,Lekhgaun,590032,Bheri,Mid-Western,989,4719,2263,2456,44.52
M-BHE-59-033,27585982.32,26118.75381,59,LEKHPARAJUL,33,Surkhet,Lekhparajul,590033,Bheri,Mid-Western,1649,8896,4437,4459,322.48
M-BHE-59-034,43110267.3,31582.29782,59,MAINTARA,34,Surkhet,Maintada,590034,Bheri,Mid-Western,2622,11187,4864,6323,259.5
M-BHE-59-035,30261537.99,24830.54805,59,MALARANI,35,Surkhet,Malarani,590035,Bheri,Mid-Western,1092,5277,2519,2758,174.38
M-BHE-59-036,51366826.89,31206.14192,59,MATELA,36,Surkhet,Matela,590036,Bheri,Mid-Western,1021,6062,2904,3158,118.01
M-BHE-59-037,29159107.48,27195.8852,59,MEHELKUNA,37,Surkhet,Mehelkuna,590037,Bheri,Mid-Western,2308,9815,4280,5535,336.61
M-BHE-59-038,33764091.99,31687.84716,59,NETA,38,Surkhet,Neta,590038,Bheri,Mid-Western,647,3567,1780,1787,105.65
M-BHE-59-039,27082905.53,25506.16989,59,PAMKA,39,Surkhet,Pamka,590039,Bheri,Mid-Western,389,2170,1060,1110,80.12
M-BHE-59-040,77825141.07,54957.22909,59,POKHARIKANDA,40,Surkhet,Pokharikanda,590040,Bheri,Mid-Western,860,4741,2367,2374,60.92
M-BHE-59-041,40174584.37,30095.89075,59,RAJENA,41,Surkhet,Rajena,590041,Bheri,Mid-Western,556,3062,1524,1538,76.22
M-BHE-59-042,27220439.17,26010.5491,59,RAKAM,42,Surkhet,Rakam,590042,Bheri,Mid-Western,800,3640,1647,1993,133.72
M-BHE-59-043,42329395.85,41378.0829,59,RAMGHAT,43,Surkhet,Ramghat,590043,Bheri,Mid-Western,1598,7288,3235,4053,172.17
M-BHE-59-044,37136550.11,32982.43206,59,RANIBAS,44,Surkhet,Ranibas,590044,Bheri,Mid-Western,571,3643,1688,1955,98.1
M-BHE-59-045,24609960.38,25342.17886,59,RATUDEVISTAN,45,Surkhet,Ratudevistan,590045,Bheri,Mid-Western,333,1679,840,839,68.22
M-BHE-59-046,54516165.15,39823.2903,59,SAHARE,46,Surkhet,Sahare,590046,Bheri,Mid-Western,2343,11076,5182,5894,203.17
M-BHE-59-047,50091298.85,38851.61566,59,SALKOT,47,Surkhet,Salkot,590047,Bheri,Mid-Western,1636,8510,4091,4419,169.88
M-BHE-59-048,60586248.81,41442.53771,59,SATAKHANI,48,Surkhet,Satakhani,590048,Bheri,Mid-Western,1906,9251,4355,4896,152.69
M-BHE-59-049,129223504.3,57755.96824,59,TARANGA,49,Surkhet,Taranga,590049,Bheri,Mid-Western,1005,5222,2585,2637,40.41
M-BHE-59-050,122139852.1,54015.63202,59,TATOPANI,50,Surkhet,Tatopani,590050,Bheri,Mid-Western,1109,5587,2606,2981,45.74
M-BHE-59-051,35764521.14,27350.88329,59,UTTARGANGA,51,Surkhet,Uttarganga,590051,Bheri,Mid-Western,4081,17261,8334,8927,482.62
M-BHE-60-001,36844412.16,33468.88958,60,AWALPARAJUL,1,Dailekh,Awal Parajul,600001,Bheri,Mid-Western,766,4213,2039,2174,114.34
M-BHE-60-002,20134086.61,22281.30287,60,BADABHAIRAV,3,Dailekh,Badabhairab,600003,Bheri,Mid-Western,588,2775,1249,1526,137.83
M-BHE-60-003,11594804.99,19410.3173,60,BADAKHOLA,2,Dailekh,Bada Khola,600002,Bheri,Mid-Western,519,2995,1412,1583,258.31
M-BHE-60-004,18028220.1,26614.82103,60,BADALAMJI,4,Dailekh,Badalamji,600004,Bheri,Mid-Western,1164,6325,3067,3258,350.84
M-BHE-60-005,60075085.09,41584.08346,60,BALUWATAR,5,Dailekh,Baluwatar,600005,Bheri,Mid-Western,602,3524,1736,1788,58.69
M-BHE-60-006,13799434.53,19279.38093,60,BANSI,6,Dailekh,Bansi,600006,Bheri,Mid-Western,785,4005,1813,2192,290.23
M-BHE-60-007,21133711.37,24072.57835,60,BARAHA,7,Dailekh,Baraha,600007,Bheri,Mid-Western,719,3863,1883,1980,182.79
M-BHE-60-008,10081908.87,14319.36534,60,BELPATA,8,Dailekh,Belpata,600008,Bheri,Mid-Western,570,2721,1303,1418,269.88
M-BHE-60-009,13265770.4,14888.64392,60,BHAWANI,9,Dailekh,Bhawani,600009,Bheri,Mid-Western,393,2197,1079,1118,165.61
M-BHE-60-010,24336176.36,24674.78643,60,BINDYABASINI,10,Dailekh,Bindyabasini,600010,Bheri,Mid-Western,577,2945,1343,1602,121.01
M-BHE-60-011,40551985.91,27754.44388,60,BISALLA,11,Dailekh,Bisalla,600011,Bheri,Mid-Western,1195,6707,3298,3409,141.62
M-BHE-60-012,41481562.16,36024.00359,60,CHAMUNDA,12,Dailekh,Chamunda,600012,Bheri,Mid-Western,2064,11783,5889,5894,267.68
M-BHE-60-013,16059500.68,19515.28649,60,CHAURATHA,13,Dailekh,Chauratha,600013,Bheri,Mid-Western,526,2869,1316,1553,178.65
M-BHE-60-014,33794165.7,33704.40443,60,DANDAPARAJUL,14,Dailekh,DandaParajul,600014,Bheri,Mid-Western,1001,5109,2352,2757,151.18
M-BHE-60-015,12011616.56,22368.34685,60,DULLU,15,Dailekh,Dullu,600015,Bheri,Mid-Western,850,4178,2050,2128,347.83
M-BHE-60-016,13055620.18,19887.02759,60,GAMAUDI,16,Dailekh,Gamaudi,600016,Bheri,Mid-Western,668,3203,1452,1751,245.34
M-BHE-60-017,10464688.93,13957.50184,60,GAURI,17,Dailekh,Gauri,600017,Bheri,Mid-Western,545,2635,1177,1458,251.8
M-BHE-60-018,30371129.97,23022.32012,60,GOGANPANI,18,Dailekh,Goganpani,600018,Bheri,Mid-Western,657,3220,1543,1677,106.02
M-BHE-60-019,29071132.8,26594.24212,60,JAGANATH,19,Dailekh,Jaganath,600019,Bheri,Mid-Western,504,2803,1362,1441,96.42
M-BHE-60-020,20136823.25,24167.07074,60,JAMBUKANDH,20,Dailekh,Jambukandh,600020,Bheri,Mid-Western,1195,6724,3308,3416,333.92
M-BHE-60-021,13510476.23,18112.6023,60,KALBHAIRAV,21,Dailekh,KalBhairab,600021,Bheri,Mid-Western,879,4336,2054,2282,320.94
M-BHE-60-022,59676206.79,35988.26814,60,KALIKA,22,Dailekh,Kalika,600022,Bheri,Mid-Western,416,2460,1211,1249,41.22
M-BHE-60-023,57045641.15,37526.45664,60,KASIKANDH,23,Dailekh,Kasikandh,600023,Bheri,Mid-Western,809,5197,2608,2589,109.61
M-BHE-60-024,42315588.69,28661.3096,60,KATTI,24,Dailekh,Katti,600024,Bheri,Mid-Western,919,5253,2546,2707,124.14
M-BHE-60-025,26296027.99,26235.54922,60,KHADGABADA,25,Dailekh,Khadkawada,600025,Bheri,Mid-Western,987,5039,2385,2654,191.62
M-BHE-60-026,19299346.42,22547.21631,60,KHARIGAIRA,26,Dailekh,Kharigera,600026,Bheri,Mid-Western,826,3978,1729,2249,206.12
M-BHE-60-027,44684239.47,46164.16616,60,KUSAPANI,27,Dailekh,Kusapani,600027,Bheri,Mid-Western,968,5117,2594,2523,94.21
M-BHE-60-028,30210849.39,36280.1322,60,LAKANDRA,28,Dailekh,Lakandra,600028,Bheri,Mid-Western,1049,5894,2966,2928,282.51
M-BHE-60-029,24472069.46,24734.26971,60,LAKURI,29,Dailekh,Lakuri,600029,Bheri,Mid-Western,707,3840,1859,1981,156.91
M-BHE-60-030,47128970.84,37930.39717,60,LALIKANDA,30,Dailekh,Lalikanda,600030,Bheri,Mid-Western,770,4653,2331,2322,98.73
M-BHE-60-031,26443249.43,23981.11836,60,LAYANTI BINDRASAINI,31,Dailekh,LyatiBindraseni,600031,Bheri,Mid-Western,1375,7642,3863,3779,289
M-BHE-60-032,20424478.79,20779.3082,60,BHAIRIKALIKATHUM,32,Dailekh,MairiKalikathum,600032,Bheri,Mid-Western,1054,5892,2916,2976,288.46
M-BHE-60-033,21614582.66,22421.74982,60,MALIKA,33,Dailekh,Malika,600033,Bheri,Mid-Western,1061,5564,2637,2927,257.42
M-BHE-60-034,31836967.03,29437.78063,60,MEHALTOLI,34,Dailekh,Mehaltoli,600034,Bheri,Mid-Western,459,2586,1232,1354,81.23
M-BHE-60-035,67083066.4,43068.16694,60,NARAYAN MUNICIPALITY,35,Dailekh,NarayanN.P.,600035,Bheri,Mid-Western,4678,21110,9866,11244,314.68
M-BHE-60-036,21460034.25,22466.60806,60,NAULE KATUWAL,36,Dailekh,NauleKatuwal,600036,Bheri,Mid-Western,835,4416,2148,2268,205.78
M-BHE-60-037,21160186.1,21221.51332,60,NEPA,37,Dailekh,Nepa,600037,Bheri,Mid-Western,1015,5233,2535,2698,247.3
M-BHE-60-038,11513743.38,16783.53655,60,NAUMULE,38,Dailekh,Naumule,600038,Bheri,Mid-Western,334,1780,852,928,154.6
M-BHE-60-039,36009357.71,28204.79965,60,DWARI,39,Dailekh,Odhari,600039,Bheri,Mid-Western,478,2681,1370,1311,74.45
M-BHE-60-040,20553410.48,31566.66387,60,PADUKASTHAN,40,Dailekh,Padukasthan,600040,Bheri,Mid-Western,1065,5418,2591,2827,263.61
M-BHE-60-041,16216880.41,17349.09146,60,PAGNATH,41,Dailekh,Pagnath,600041,Bheri,Mid-Western,505,2697,1279,1418,166.31
M-BHE-60-042,22545665.74,23256.65326,60,PILADI,42,Dailekh,Piladi,600042,Bheri,Mid-Western,504,3115,1552,1563,138.16
M-BHE-60-043,0,0,60,PIPALKOT,43,Dailekh,Pipalkot,600043,Bheri,Mid-Western,544,3213,1584,1629,94.81
M-BHE-60-044,19024153.07,22263.86325,60,CHHIUDI PUSAKOT,44,Dailekh,PusakotChiudi,600044,Bheri,Mid-Western,932,4887,2428,2459,256.88
M-BHE-60-045,12943834.74,24493.83995,60,RAKAM KARNALI,45,Dailekh,RakamKarnali,600045,Bheri,Mid-Western,556,2814,1344,1470,233.28
M-BHE-60-046,25120339.4,25079.17466,60,RANIBAN,46,Dailekh,Raniban,600046,Bheri,Mid-Western,747,4433,2065,2368,176.47
M-BHE-60-047,21120691.85,26408.53587,60,RAWATKOT,47,Dailekh,RawatKot,600047,Bheri,Mid-Western,1045,5243,2498,2745,248.24
M-BHE-60-048,11953553.98,19546.01315,60,RUM,48,Dailekh,Room,600048,Bheri,Mid-Western,453,2444,1165,1279,204.46
M-BHE-60-049,25057012.04,26497.39602,60,SALLERI,49,Dailekh,Salleri,600049,Bheri,Mid-Western,689,4008,1898,2110,159.96
M-BHE-60-050,39130625.78,32834.61153,60,SATTALA,50,Dailekh,Santalla,600050,Bheri,Mid-Western,895,4865,2405,2460,124.33
M-BHE-60-051,17310650.25,20240.44288,60,SERI,51,Dailekh,Seri,600051,Bheri,Mid-Western,459,2143,981,1162,123.8
