P_CODE,VDC_NAME,DISTRICT,REGION,MMI_MAX,MMI_MAX,POP_2011,POP_2011,POPDEN_2011,POPDEN_2011,HOUSE_WALL_PERCENT_HIGH_RISK,HOUSE_WALL_PERCENT_HIGH_RISK,HOUSE_ROOF_PERCENT_HIGH_RISK,HOUSE_ROOF_PERCENT_HIGH_RISK,HUMAN_POVERTY_INDEX,HUMAN_POVERTY_INDEX,,,,,,,,,,,,,
C-NAR-32-026,FatuhaMaheshpur,Rautahat,Central,6.62,7.66,4605,6.12,701.32,6.52,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-027,FatuwaHarsaha,Rautahat,Central,6.91,8.00,4205,6.05,707.44,6.53,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-028,Gadhi(Bhanawanpur),Rautahat,Central,6.85,7.93,901,4.93,87.81,4.45,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-029,GamhariyaBirta,Rautahat,Central,6.92,8.01,7766,6.50,664.9,6.47,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-030,GamhariyaParsa,Rautahat,Central,6.85,7.94,6523,6.37,710.81,6.54,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-031,Gangapipara,Rautahat,Central,6.67,7.73,3346,5.88,738.72,6.57,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-032,GarudaBairiya,Rautahat,Central,6.85,7.94,4708,6.13,1354.96,7.18,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-033,GaurN.P.,Rautahat,Central,6.60,7.64,34937,7.59,1622.4,7.36,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-034,Gedahiguthi,Rautahat,Central,6.83,7.91,4719,6.13,1764.51,7.44,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-035,Hadiryapaltuwa,Rautahat,Central,6.99,8.09,4174,6.05,653.58,6.45,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-036,Hajminiya,Rautahat,Central,6.63,7.67,4623,6.12,1853.95,7.49,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-037,Hathiyahi,Rautahat,Central,6.90,7.99,5296,6.22,811.31,6.67,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-038,IharbariJyutahi,Rautahat,Central,6.73,7.79,6567,6.37,999.42,6.88,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-039,Inaruwa,Rautahat,Central,6.73,7.79,4526,6.10,653.53,6.45,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-040,Jatahara,Rautahat,Central,6.57,7.61,8891,6.59,1089.24,6.96,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-041,Jayanagar,Rautahat,Central,6.80,7.88,5692,6.27,1261.22,7.11,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-042,Jethrahiya,Rautahat,Central,6.74,7.81,4225,6.05,931.54,6.81,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-043,Jhunkhunwa,Rautahat,Central,6.62,7.66,7015,6.42,1339.04,7.17,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-044,JingadawaBelbichwa,Rautahat,Central,6.68,7.74,6173,6.33,1121.86,6.99,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-045,Jowaha(Jokaha),Rautahat,Central,6.51,7.54,8361,6.55,1314.95,7.15,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-046,Judibela,Rautahat,Central,7.26,8.41,5787,6.28,158.57,5.04,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-047,Kakanpur,Rautahat,Central,7.19,8.33,10023,6.68,244.81,5.48,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-048,KarkachKarmaiya,Rautahat,Central,6.79,7.86,7563,6.48,579.09,6.33,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-049,Karuniya,Rautahat,Central,6.75,7.82,7547,6.47,1213.63,7.07,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-050,Katahariya,Rautahat,Central,6.84,7.92,9960,6.68,1217.45,7.07,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-051,Khesarhiya,Rautahat,Central,6.77,7.84,3046,5.82,707.17,6.53,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-052,Laxminiya,Rautahat,Central,6.93,8.03,11346,6.77,394.16,5.95,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-053,Laxmipur(Do),Rautahat,Central,6.95,8.05,6922,6.41,772.41,6.62,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-054,LaxmipurBelbichawa,Rautahat,Central,6.54,7.58,3560,5.93,1370.42,7.19,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-055,Lokaha,Rautahat,Central,6.62,7.66,4837,6.15,1564.6,7.32,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-056,Madhopur,Rautahat,Central,6.80,7.87,7609,6.48,1568.59,7.32,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-057,Mahamadpur,Rautahat,Central,6.86,7.95,8347,6.55,1319.07,7.15,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-058,Malahi,Rautahat,Central,6.85,7.93,2870,5.77,1101.96,6.97,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-059,Maryadpur,Rautahat,Central,6.76,7.82,5407,6.23,766.69,6.61,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-060,Masedawa,Rautahat,Central,6.92,8.01,6750,6.39,810.87,6.67,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-061,Mathiya,Rautahat,Central,6.48,7.51,6013,6.31,1099.27,6.97,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-062,Matsari,Rautahat,Central,6.67,7.72,4323,6.07,1261.95,7.11,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-063,Mithuawa,Rautahat,Central,6.75,7.82,3898,6.00,705.52,6.53,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-064,Mudwalawa,Rautahat,Central,6.56,7.59,4314,6.07,1722.75,7.42,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-065,NarkatiyaGuthi,Rautahat,Central,6.58,7.62,7891,6.51,1117.71,6.99,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-066,Pacharukhi,Rautahat,Central,6.65,7.70,5204,6.21,1156.4,7.02,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-067,Pataura,Rautahat,Central,6.73,7.80,8052,6.52,763.04,6.61,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-068,PatharaBudharampur,Rautahat,Central,6.69,7.75,6972,6.42,780.02,6.63,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-069,Paurai,Rautahat,Central,7.27,8.42,9613,6.65,213.98,5.34,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-070,PiparaPokhariya,Rautahat,Central,6.86,7.94,6396,6.35,929.25,6.80,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-071,Pipariya(Dostiya),Rautahat,Central,6.86,7.94,4916,6.16,843.57,6.71,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-072,Pipariya(Paroha),Rautahat,Central,6.71,7.77,8197,6.53,819.93,6.68,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-073,PipraBhagwanpur,Rautahat,Central,6.59,7.63,6300,6.34,1703.27,7.41,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-074,PipraRajbara,Rautahat,Central,6.76,7.82,7008,6.42,765.45,6.61,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-075,Pothiyahi,Rautahat,Central,6.84,7.92,6913,6.41,1500.87,7.28,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-076,PratappurPaltuwa,Rautahat,Central,6.97,8.07,9152,6.61,715.99,6.54,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-077,PrempurGunahi,Rautahat,Central,6.77,7.84,7264,6.45,1107.09,6.98,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-078,Raghunathpur,Rautahat,Central,6.94,8.03,5928,6.30,744.89,6.58,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-079,Rajdevi,Rautahat,Central,6.60,7.64,4421,6.09,681.68,6.49,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-080,RajpurFarhadawa,Rautahat,Central,6.60,7.64,17889,7.10,1814.1,7.47,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-081,RajpurTulsi,Rautahat,Central,6.63,7.68,5803,6.28,1781.66,7.45,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-082,RamoliBairiya,Rautahat,Central,7.01,8.11,6377,6.35,675.39,6.49,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-083,RampurKhap,Rautahat,Central,6.56,7.59,5233,6.21,1348.14,7.17,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-084,Rangapur,Rautahat,Central,7.25,8.40,11044,6.75,145.13,4.96,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-085,Sakhuawa,Rautahat,Central,6.79,7.87,4804,6.15,874.19,6.74,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-086,SakhuwaDhamaura,Rautahat,Central,6.95,8.05,12470,6.84,982.76,6.86,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-087,Samanpur,Rautahat,Central,6.98,8.09,7926,6.51,786.96,6.64,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-088,Sangrampur,Rautahat,Central,6.95,8.05,6175,6.33,1130.62,7.00,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-089,Santapur(Dostiya),Rautahat,Central,6.85,7.93,7409,6.46,629.25,6.42,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-090,Santpur(Matiaun),Rautahat,Central,7.10,8.23,15048,6.98,821.64,6.68,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-091,Sarmujawa,Rautahat,Central,6.62,7.67,10190,6.69,1232.39,7.08,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-092,Saruatha,Rautahat,Central,6.63,7.67,7450,6.47,1530.74,7.30,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-093,Saunaraniya,Rautahat,Central,6.70,7.76,5993,6.31,730.15,6.56,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-094,ShitalpurBairgania,Rautahat,Central,6.81,7.89,7401,6.46,786.16,6.64,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-095,SimaraBhawanipur,Rautahat,Central,7.00,8.11,9451,6.64,818.06,6.68,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-096,Tejapakar,Rautahat,Central,6.67,7.73,5586,6.26,688.84,6.51,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-32-097,Tengraha,Rautahat,Central,6.76,7.83,5947,6.30,637.65,6.43,29.65,0.49,79.99,8.27,46.43,9.14,,,,,,,,,,,,,
C-NAR-33-001,Amarpatti,Bara,Central,6.68,7.73,3738,5.97,576.45,6.33,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-002,Amlekhganj,Bara,Central,6.84,7.93,6709,6.39,60.7,4.09,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-003,Amritgang,Bara,Central,6.57,7.61,9133,6.61,1773.71,7.45,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-004,Avab,Bara,Central,6.86,7.94,5258,6.21,515.19,6.22,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-005,Babuain,Bara,Central,6.67,7.72,3459,5.91,699.35,6.52,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-006,Bachhanpurwa,Bara,Central,6.86,7.94,4860,6.16,606.49,6.38,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-007,BadakiFulbariya,Bara,Central,6.58,7.62,7107,6.43,626.16,6.41,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-008,Bagahi,Bara,Central,6.58,7.62,3491,5.92,527.32,6.24,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-009,Bahuari,Bara,Central,6.67,7.73,4965,6.17,1823.28,7.47,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-010,Balirampur,Bara,Central,6.63,7.68,7126,6.43,813.24,6.67,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-011,Bandhuwan,Bara,Central,6.66,7.71,4678,6.13,1115.16,6.98,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-012,Banjariya,Bara,Central,6.73,7.79,5999,6.31,617.41,6.40,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-013,Barainiya,Bara,Central,6.59,7.63,5145,6.20,1693.98,7.40,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-014,Bariyarpur,Bara,Central,6.68,7.73,11637,6.79,1475.46,7.26,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-015,Basantpur,Bara,Central,6.57,7.61,6832,6.40,1175.57,7.04,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-016,Batara,Bara,Central,6.60,7.64,3776,5.97,865.05,6.73,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-017,Beldari,Bara,Central,6.46,7.48,4997,6.18,851.36,6.72,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-018,Benauli,Bara,Central,6.57,7.61,5108,6.19,670.67,6.48,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-019,Bhagawanpur,Bara,Central,6.63,7.68,5350,6.23,583.27,6.34,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-020,BhaluyeeArwaliya,Bara,Central,6.63,7.68,6724,6.39,1151.97,7.02,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-021,BharatganjSigaul,Bara,Central,7.27,8.42,5303,6.22,90.29,4.48,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-022,Bhatauda,Bara,Central,6.72,7.78,6448,6.36,947.59,6.82,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-023,Bhodaha,Bara,Central,6.82,7.90,6824,6.40,731.73,6.57,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-024,Bishrampur,Bara,Central,6.59,7.63,6321,6.35,1261.36,7.11,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-025,Bishunpur,Bara,Central,6.55,7.59,4320,6.07,1467.94,7.26,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-026,Bishunpurwa,Bara,Central,6.81,7.89,5221,6.21,674.52,6.48,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-027,Buniyad,Bara,Central,6.73,7.79,5651,6.26,1035.26,6.91,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-028,Chhatapipra,Bara,Central,6.76,7.82,7175,6.44,978.07,6.85,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-029,Chhatawa,Bara,Central,6.58,7.62,5660,6.27,1077.88,6.95,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-030,Dahiyar,Bara,Central,6.71,7.77,7161,6.44,736.94,6.57,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-031,Dewapur,Bara,Central,6.60,7.64,4716,6.13,2435.93,7.76,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-032,DharmaNagar,Bara,Central,6.60,7.65,5357,6.23,878.31,6.75,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-033,Dohari,Bara,Central,6.75,7.82,4822,6.15,873.21,6.74,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-034,Dumarwana,Bara,Central,6.80,7.88,21470,7.23,578.48,6.33,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-035,Fattepur,Bara,Central,6.82,7.90,8890,6.59,558.45,6.30,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-036,Gadhahal,Bara,Central,6.75,7.82,3193,5.85,1207.21,7.06,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-037,GanjBhawanipur,Bara,Central,6.70,7.76,6355,6.35,2507.38,7.79,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-038,Golaganj,Bara,Central,6.61,7.65,5070,6.19,1215.29,7.07,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-039,Haraiya,Bara,Central,6.84,7.92,9710,6.66,291.74,5.65,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-040,Hardiya,Bara,Central,6.61,7.65,5158,6.20,619.51,6.40,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-041,Hariharpur,Bara,Central,6.59,7.63,5458,6.24,895.15,6.77,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-042,Inarwamal,Bara,Central,6.72,7.78,7668,6.49,790.05,6.64,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-043,Inarwasira,Bara,Central,6.79,7.87,10612,6.72,683.41,6.50,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-044,Itiyahi,Bara,Central,6.61,7.66,6659,6.38,1022.82,6.90,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-045,Jhitakaiya(Dakshin),Bara,Central,6.56,7.59,8836,6.59,1619.7,7.36,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-046,Jhitakaiya(Uttar),Bara,Central,6.75,7.81,6467,6.36,954.38,6.83,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-047,JitpurBhawanipur,Bara,Central,6.77,7.84,21997,7.25,1475.88,7.26,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-048,Kabahigoth,Bara,Central,6.56,7.60,6580,6.38,1481.55,7.27,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-049,Kabahijabdi,Bara,Central,6.70,7.76,4267,6.06,721.6,6.55,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-050,Kachorwa,Bara,Central,6.61,7.66,10958,6.75,1303.66,7.14,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-051,Kakadi,Bara,Central,6.95,8.05,3991,6.01,135.18,4.88,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-052,KalaiyaN.P.,Bara,Central,6.72,7.78,42826,7.73,2256.35,7.69,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-053,Karaiya,Bara,Central,6.79,7.86,5313,6.22,291.26,5.65,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-054,Khopawa,Bara,Central,6.80,7.87,5056,6.18,728.54,6.56,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-055,Khutwajabdi,Bara,Central,6.67,7.72,4737,6.14,1774.24,7.45,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-056,Kolhabi,Bara,Central,6.92,8.02,6567,6.37,700.01,6.52,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-057,Kudawa,Bara,Central,6.65,7.70,4163,6.04,821.62,6.68,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-058,LaxmipurKotwali,Bara,Central,6.63,7.68,5975,6.31,955.97,6.83,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-059,Lipanimal,Bara,Central,6.68,7.73,7881,6.51,2367.12,7.73,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-060,Madhurijabdi,Bara,Central,6.68,7.73,3258,5.87,2212.41,7.67,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-061,MahendraAdarsha,Bara,Central,6.74,7.80,5153,6.20,561.86,6.30,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-062,Maheshpur,Bara,Central,6.75,7.81,8966,6.60,761.25,6.60,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-063,Majhariya,Bara,Central,6.63,7.68,4676,6.13,773.36,6.62,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-064,Manaharwa,Bara,Central,6.83,7.91,10368,6.70,498.42,6.18,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-065,Matiarwa,Bara,Central,6.58,7.62,6347,6.35,1047.73,6.92,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-066,Motisar,Bara,Central,6.64,7.69,5199,6.20,1599.48,7.34,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-067,Narahi,Bara,Central,6.72,7.78,4790,6.14,496.92,6.18,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-068,Nijgadh,Bara,Central,7.18,8.32,19614,7.17,192.7,5.24,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-069,PakadiyaChikani,Bara,Central,6.51,7.54,5013,6.18,737.23,6.57,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-070,PiparpatiJabdi,Bara,Central,6.62,7.66,3090,5.83,658.26,6.46,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-071,Paterwa,Bara,Central,6.67,7.73,3999,6.01,551.66,6.28,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-072,Patharhati,Bara,Central,6.66,7.71,4621,6.12,706.65,6.53,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-073,Pathera,Bara,Central,6.73,7.79,5006,6.18,589.1,6.35,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-074,Pheta,Bara,Central,6.63,7.67,6952,6.42,891.95,6.76,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-075,Piparabirta,Bara,Central,6.84,7.92,23835,7.31,5241.87,8.53,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-076,PiparaSimara,Bara,Central,6.63,7.67,4081,6.03,51.88,3.93,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-077,PiparpatiParchrouwa,Bara,Central,6.52,7.55,5033,6.18,1350.23,7.18,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-078,PipraBasantapur,Bara,Central,6.75,7.81,4365,6.08,787.16,6.64,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-079,PipradhiGoth,Bara,Central,6.58,7.62,5207,6.21,740.61,6.58,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-080,Prasauni,Bara,Central,6.66,7.71,8414,6.55,1712.44,7.41,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-081,Prasona,Bara,Central,6.84,7.92,4092,6.03,800.01,6.65,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-082,Prastoka,Bara,Central,6.75,7.82,10205,6.69,1558.78,7.32,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-083,Prasurmpur,Bara,Central,6.64,7.69,6953,6.42,1129.74,7.00,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-084,Purainiya,Bara,Central,6.61,7.66,6626,6.38,2057.72,7.59,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-085,Raghunathpur,Bara,Central,6.62,7.67,5161,6.20,1219.6,7.07,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-086,RampurTokani,Bara,Central,6.75,7.82,7193,6.44,860.36,6.73,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
C-NAR-33-087,Rampurwa,Bara,Central,6.89,7.98,5223,6.21,649.56,6.45,39.84,1.87,77.25,7.98,40.09,7.20,,,,,,,,,,,,,
